shipment_date,planning_day,is_planning_window,corridor_id,item_id,item_name,unique_item_id,dispatch_location
2026-01-13,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00098,Boston-Children
2026-01-13,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00099,Boston-BWH
2026-01-13,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00100,Boston-DanaFarber
2026-01-13,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00101,Boston-BWH
2026-01-13,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00102,Boston-Children
2026-01-13,History,0,C1_I95_NJ_BOS,10060,Morphine Sulphate,MOR-2026-00103,Boston-MGH
2026-01-13,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00104,Boston-MGH
2026-01-13,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10105,Philadelphia-CHOP
2026-01-13,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10106,Philadelphia-CHOP
2026-01-13,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10107,Philadelphia-CHOP
2026-01-13,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10108,Philadelphia-CHOP
2026-01-13,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10109,Philadelphia-UPenn
2026-01-13,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10110,Philadelphia-Jefferson
2026-01-13,History,0,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10111,Philadelphia-CHOP
2026-01-14,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00112,Boston-DanaFarber
2026-01-14,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00113,Boston-DanaFarber
2026-01-14,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00114,Boston-BWH
2026-01-14,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00115,Boston-MGH
2026-01-14,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00116,Boston-MGH
2026-01-14,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00117,Boston-Children
2026-01-14,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00118,Boston-MGH
2026-01-14,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00119,Boston-MGH
2026-01-14,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00120,Boston-Children
2026-01-14,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10121,Philadelphia-CHOP
2026-01-14,History,0,C2_NJ_PHL,22222,Remdesivir 200mg,RMD-2026-10122,Philadelphia-UPenn
2026-01-14,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10123,Philadelphia-Jefferson
2026-01-14,History,0,C2_NJ_PHL,99999,Experimental Oncology Drug,EXP-2026-10124,Philadelphia-Jefferson
2026-01-14,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10125,Philadelphia-Jefferson
2026-01-14,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10126,Philadelphia-Jefferson
2026-01-14,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10127,Philadelphia-CHOP
2026-01-15,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00128,Boston-DanaFarber
2026-01-15,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00129,Boston-MGH
2026-01-15,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00130,Boston-Children
2026-01-15,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00131,Boston-Children
2026-01-15,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00132,Boston-DanaFarber
2026-01-15,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00133,Boston-MGH
2026-01-15,History,0,C2_NJ_PHL,20021,Epinephrine Auto-Injector,EPI-2026-10134,Philadelphia-CHOP
2026-01-15,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10135,Philadelphia-Jefferson
2026-01-15,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10136,Philadelphia-Jefferson
2026-01-15,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10137,Philadelphia-Jefferson
2026-01-16,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00138,Boston-BWH
2026-01-16,History,0,C1_I95_NJ_BOS,10060,Morphine Sulphate,MOR-2026-00139,Boston-MGH
2026-01-16,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00140,Boston-DanaFarber
2026-01-16,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00141,Boston-Children
2026-01-16,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00142,Boston-MGH
2026-01-16,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10143,Philadelphia-CHOP
2026-01-16,History,0,C2_NJ_PHL,10023,Generic Insulin Aspart,INS-2026-10144,Philadelphia-UPenn
2026-01-16,History,0,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10145,Philadelphia-UPenn
2026-01-16,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10146,Philadelphia-UPenn
2026-01-16,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10147,Philadelphia-CHOP
2026-01-17,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00148,Boston-Children
2026-01-17,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00149,Boston-MGH
2026-01-17,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00150,Boston-DanaFarber
2026-01-17,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10151,Philadelphia-CHOP
2026-01-17,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10152,Philadelphia-CHOP
2026-01-18,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00153,Boston-BWH
2026-01-18,History,0,C1_I95_NJ_BOS,10050,Generic Heparin Na,HEP-2026-00154,Boston-MGH
2026-01-18,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10155,Philadelphia-Jefferson
2026-01-19,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00156,Boston-Children
2026-01-19,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00157,Boston-Children
2026-01-19,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00158,Boston-BWH
2026-01-19,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00159,Boston-DanaFarber
2026-01-19,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00160,Boston-Children
2026-01-19,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10161,Philadelphia-UPenn
2026-01-19,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10162,Philadelphia-CHOP
2026-01-19,History,0,C2_NJ_PHL,10021,Remdesivir 100 mg,RMD-2026-10163,Philadelphia-UPenn
2026-01-19,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10164,Philadelphia-UPenn
2026-01-19,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10165,Philadelphia-UPenn
2026-01-20,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00166,Boston-Children
2026-01-20,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00167,Boston-DanaFarber
2026-01-20,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00168,Boston-MGH
2026-01-20,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00169,Boston-BWH
2026-01-20,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00170,Boston-DanaFarber
2026-01-20,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00171,Boston-MGH
2026-01-20,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10172,Philadelphia-Jefferson
2026-01-20,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10173,Philadelphia-Jefferson
2026-01-20,History,0,C2_NJ_PHL,99999,Experimental Oncology Drug,EXP-2026-10174,Philadelphia-CHOP
2026-01-20,History,0,C2_NJ_PHL,88888,Heparin Sodium,HEP-2026-10175,Philadelphia-Jefferson
2026-01-20,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10176,Philadelphia-Jefferson
2026-01-21,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00177,Boston-Children
2026-01-21,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00178,Boston-Children
2026-01-21,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler,ALB-2026-00179,Boston-Children
2026-01-21,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00180,Boston-Children
2026-01-21,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00181,Boston-MGH
2026-01-21,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10182,Philadelphia-Jefferson
2026-01-21,History,0,C2_NJ_PHL,99999,Experimental Oncology Drug,EXP-2026-10183,Philadelphia-UPenn
2026-01-21,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10184,Philadelphia-Jefferson
2026-01-21,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10185,Philadelphia-CHOP
2026-01-22,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00186,Boston-Children
2026-01-22,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00187,Boston-DanaFarber
2026-01-22,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00188,Boston-Children
2026-01-22,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00189,Boston-MGH
2026-01-22,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00190,Boston-BWH
2026-01-22,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10191,Philadelphia-Jefferson
2026-01-22,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10192,Philadelphia-Jefferson
2026-01-22,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10193,Philadelphia-CHOP
2026-01-22,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10194,Philadelphia-UPenn
2026-01-23,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00195,Boston-MGH
2026-01-23,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00196,Boston-BWH
2026-01-23,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00197,Boston-Children
2026-01-23,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00198,Boston-BWH
2026-01-23,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00199,Boston-BWH
2026-01-23,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00200,Boston-Children
2026-01-23,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10201,Philadelphia-Jefferson
2026-01-23,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10202,Philadelphia-Jefferson
2026-01-23,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10203,Philadelphia-UPenn
2026-01-23,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10204,Philadelphia-UPenn
2026-01-23,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10205,Philadelphia-Jefferson
2026-01-24,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00206,Boston-Children
2026-01-24,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00207,Boston-DanaFarber
2026-01-24,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00208,Boston-MGH
2026-01-24,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10209,Philadelphia-Jefferson
2026-01-24,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10210,Philadelphia-Jefferson
2026-01-25,History,0,C1_I95_NJ_BOS,20021,Insulin Lispro,INS-2026-00211,Boston-BWH
2026-01-25,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00212,Boston-BWH
2026-01-25,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10213,Philadelphia-CHOP
2026-01-26,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00214,Boston-DanaFarber
2026-01-26,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00215,Boston-BWH
2026-01-26,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00216,Boston-DanaFarber
2026-01-26,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00217,Boston-Children
2026-01-26,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00218,Boston-MGH
2026-01-26,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00219,Boston-MGH
2026-01-26,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10220,Philadelphia-UPenn
2026-01-26,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10221,Philadelphia-CHOP
2026-01-26,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10222,Philadelphia-CHOP
2026-01-26,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10223,Philadelphia-CHOP
2026-01-26,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10224,Philadelphia-CHOP
2026-01-27,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00225,Boston-MGH
2026-01-27,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00226,Boston-MGH
2026-01-27,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,INS-2026-00212,Boston-MGH
2026-01-27,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00228,Boston-BWH
2026-01-27,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00229,Boston-BWH
2026-01-27,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00230,Boston-MGH
2026-01-27,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10231,Philadelphia-UPenn
2026-01-27,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10232,Philadelphia-UPenn
2026-01-27,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10233,Philadelphia-UPenn
2026-01-27,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10234,Philadelphia-UPenn
2026-01-28,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00235,Boston-MGH
2026-01-28,History,0,C1_I95_NJ_BOS,10060,Generic Morphine Sulphate,MOR-2026-00236,Boston-MGH
2026-01-28,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler,ALB-2026-00237,Boston-Children
2026-01-28,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00238,Boston-MGH
2026-01-28,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00239,Boston-BWH
2026-01-28,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00240,Boston-DanaFarber
2026-01-28,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10241,Philadelphia-Jefferson
