shipment_date,planning_day,is_planning_window,corridor_id,item_id,item_name,unique_item_id,dispatch_location
2026-02-06,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00042,Boston-MGH
2026-02-06,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00043,Boston-Children
2026-02-06,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00044,Boston-MGH
2026-02-06,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00045,Boston-Children
2026-02-06,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10046,Philadelphia-Jefferson
2026-02-06,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10047,Philadelphia-CHOP
2026-02-06,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10048,Philadelphia-UPenn
2026-02-06,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10049,Philadelphia-UPenn
2026-02-06,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10050,Philadelphia-CHOP
2026-02-07,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00051,Boston-BWH
2026-02-07,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00052,Boston-MGH
2026-02-07,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00053,Boston-DanaFarber
2026-02-07,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10054,Philadelphia-UPenn
2026-02-07,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10055,Philadelphia-Jefferson
2026-02-08,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00056,Boston-BWH
2026-02-08,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00057,Boston-DanaFarber
2026-02-08,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10058,Philadelphia-CHOP
2026-02-09,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00059,Boston-Children
2026-02-09,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00060,Boston-BWH
2026-02-09,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00061,Boston-Children
2026-02-09,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00062,Boston-MGH
2026-02-09,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00063,Boston-DanaFarber
2026-02-09,History,0,C2_NJ_PHL,10023,Generic Insulin Aspart,INS-2026-10064,Philadelphia-UPenn
2026-02-09,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10065,Philadelphia-CHOP
2026-02-09,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10066,Philadelphia-Jefferson
2026-02-09,History,0,C2_NJ_PHL,22222,Epinephrine Auto-Injector,EPI-2026-10067,Philadelphia-CHOP
2026-02-09,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10068,Philadelphia-CHOP
2026-02-10,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00069,Boston-DanaFarber
2026-02-10,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00070,Boston-DanaFarber
2026-02-10,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00071,Boston-DanaFarber
2026-02-10,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00072,Boston-BWH
2026-02-10,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00073,Boston-BWH
2026-02-10,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10074,Philadelphia-UPenn
2026-02-10,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10075,Philadelphia-CHOP
2026-02-10,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10076,Philadelphia-Jefferson
2026-02-10,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10077,Philadelphia-UPenn
2026-02-11,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00078,Boston-DanaFarber
2026-02-11,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00079,Boston-BWH
2026-02-11,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00080,Boston-DanaFarber
2026-02-11,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00081,Boston-BWH
2026-02-11,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00082,Boston-MGH
2026-02-11,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10083,Philadelphia-Jefferson
2026-02-11,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10084,Philadelphia-Jefferson
2026-02-11,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10085,Philadelphia-UPenn
2026-02-11,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10086,Philadelphia-CHOP
2026-02-12,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00087,Boston-Children
2026-02-12,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00088,Boston-Children
2026-02-12,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00089,Boston-DanaFarber
2026-02-12,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00090,Boston-MGH
2026-02-12,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00091,Boston-BWH
2026-02-12,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00092,Boston-Children
2026-02-12,History,0,C2_NJ_PHL,10050,Generic Heparin Na,HEP-2026-10093,Philadelphia-Jefferson
2026-02-12,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10094,Philadelphia-CHOP
2026-02-12,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10095,Philadelphia-CHOP
2026-02-12,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10096,Philadelphia-Jefferson
2026-02-13,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00097,Boston-MGH
2026-02-13,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00098,Boston-Children
2026-02-13,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00099,Boston-Children
2026-02-13,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00100,Boston-Children
2026-02-13,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00101,Boston-Children
2026-02-13,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00102,Boston-MGH
2026-02-13,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00103,Boston-BWH
2026-02-13,History,0,C2_NJ_PHL,10021,Remdesivir 100 mg,RMD-2026-10104,Philadelphia-UPenn
2026-02-13,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10105,Philadelphia-CHOP
2026-02-13,History,0,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10106,Philadelphia-UPenn
2026-02-13,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10107,Philadelphia-CHOP
2026-02-13,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10108,Philadelphia-Jefferson
2026-02-14,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00109,Boston-MGH
2026-02-14,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00110,Boston-DanaFarber
2026-02-14,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00111,Boston-DanaFarber
2026-02-14,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10112,Philadelphia-Jefferson
2026-02-14,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10113,Philadelphia-Jefferson
2026-02-15,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00114,Boston-Children
2026-02-15,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10115,Philadelphia-CHOP
2026-02-16,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00116,Boston-DanaFarber
2026-02-16,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00117,Boston-Children
2026-02-16,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00118,Boston-Children
2026-02-16,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00119,Boston-Children
2026-02-16,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00120,Boston-DanaFarber
2026-02-16,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10121,Philadelphia-CHOP
2026-02-16,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10122,Philadelphia-Jefferson
2026-02-16,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10123,Philadelphia-CHOP
2026-02-16,History,0,C2_NJ_PHL,22222,Albuterol Inhaler 90mcg,ALB-2026-10124,Philadelphia-CHOP
2026-02-17,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00125,Boston-MGH
2026-02-17,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00126,Boston-MGH
2026-02-17,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00127,Boston-BWH
2026-02-17,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00128,Boston-MGH
2026-02-17,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00129,Boston-DanaFarber
2026-02-17,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10130,Philadelphia-Jefferson
2026-02-17,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10131,Philadelphia-CHOP
2026-02-17,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10132,Philadelphia-UPenn
2026-02-17,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10133,Philadelphia-CHOP
2026-02-18,History,0,C1_I95_NJ_BOS,10023,Generic Insulin Aspart,INS-2026-00134,Boston-MGH
2026-02-18,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00135,Boston-DanaFarber
2026-02-18,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00136,Boston-DanaFarber
2026-02-18,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00137,Boston-BWH
2026-02-18,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10138,Philadelphia-CHOP
2026-02-18,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10139,Philadelphia-Jefferson
2026-02-18,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10140,Philadelphia-CHOP
2026-02-18,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10141,Philadelphia-Jefferson
2026-02-19,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00142,Boston-MGH
2026-02-19,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00143,Boston-BWH
2026-02-19,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00144,Boston-Children
2026-02-19,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00145,Boston-Children
2026-02-19,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00146,Boston-Children
2026-02-19,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00147,Boston-DanaFarber
2026-02-19,History,0,C2_NJ_PHL,10021,Remdesivir 100 mg,RMD-2026-10148,Philadelphia-UPenn
2026-02-19,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10149,Philadelphia-Jefferson
2026-02-19,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10150,Philadelphia-UPenn
2026-02-19,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10151,Philadelphia-Jefferson
2026-02-19,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10152,Philadelphia-CHOP
2026-02-20,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00153,Boston-MGH
2026-02-20,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00154,Boston-DanaFarber
2026-02-20,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00155,Boston-Children
2026-02-20,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00156,Boston-BWH
2026-02-20,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,ALB-2026-10124,Boston-DanaFarber
2026-02-20,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00158,Boston-Children
2026-02-20,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10159,Philadelphia-Jefferson
2026-02-20,History,0,C2_NJ_PHL,1070,Remdesivir 100 mg,RMD-2026-10160,Philadelphia-UPenn
2026-02-20,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10161,Philadelphia-CHOP
2026-02-20,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10162,Philadelphia-UPenn
2026-02-20,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10163,Philadelphia-CHOP
2026-02-21,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00164,Boston-BWH
2026-02-21,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00165,Boston-Children
2026-02-21,History,0,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10166,Philadelphia-CHOP
2026-02-21,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10167,Philadelphia-Jefferson
2026-02-22,History,0,C1_I95_NJ_BOS,10060,Morphine Sulphate,MOR-2026-00168,Boston-MGH
2026-02-22,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10169,Philadelphia-UPenn
2026-02-23,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00170,Boston-BWH
2026-02-23,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00171,Boston-Children
2026-02-23,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00172,Boston-BWH
2026-02-23,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00173,Boston-MGH
2026-02-23,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00174,Boston-BWH
2026-02-23,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10175,Philadelphia-CHOP
2026-02-23,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10176,Philadelphia-CHOP
2026-02-23,History,0,C2_NJ_PHL,10050,Heparin Na,,Philadelphia-Jefferson
2026-02-23,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10178,Philadelphia-Jefferson
2026-02-24,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00179,Boston-BWH
2026-02-24,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00180,Boston-MGH
2026-02-24,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00181,Boston-BWH
2026-02-24,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00182,Boston-BWH
2026-02-24,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00183,Boston-DanaFarber
2026-02-24,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10184,Philadelphia-UPenn
2026-02-24,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10185,Philadelphia-UPenn
2026-02-24,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10186,Philadelphia-CHOP
2026-02-24,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10187,Philadelphia-Jefferson
2026-02-25,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00188,Boston-MGH
2026-02-25,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00189,Boston-Children
2026-02-25,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00190,Boston-MGH
2026-02-25,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00191,Boston-BWH
2026-02-25,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00192,Boston-Children
2026-02-25,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10193,Philadelphia-Jefferson
2026-02-25,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10194,Philadelphia-UPenn
2026-02-25,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10195,Philadelphia-Jefferson
2026-02-25,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10196,Philadelphia-UPenn
2026-02-26,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00197,Boston-MGH
2026-02-26,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00198,Boston-BWH
2026-02-26,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00199,Boston-BWH
2026-02-26,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00200,Boston-BWH
2026-02-26,History,0,C1_I95_NJ_BOS,88888,Heparin Sodium,HEP-2026-00201,Boston-MGH
2026-02-26,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10202,Philadelphia-UPenn
2026-02-26,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10203,Philadelphia-Jefferson
2026-02-26,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10204,Philadelphia-UPenn
2026-02-26,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10205,Philadelphia-Jefferson
2026-02-27,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00206,Boston-Children
2026-02-27,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00207,Boston-Children
2026-02-27,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00208,Boston-MGH
2026-02-27,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00209,Boston-DanaFarber
2026-02-27,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00210,Boston-MGH
2026-02-27,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00211,Boston-BWH
2026-02-27,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10212,Philadelphia-CHOP
2026-02-27,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10213,Philadelphia-Jefferson
2026-02-27,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10214,Philadelphia-UPenn
2026-02-27,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10215,Philadelphia-Jefferson
2026-02-28,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00216,Boston-Children
2026-02-28,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00217,Boston-DanaFarber
2026-02-28,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10218,Philadelphia-UPenn
2026-02-28,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10219,Philadelphia-Jefferson
2026-03-01,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00220,Boston-DanaFarber
2026-03-01,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00221,Boston-DanaFarber
2026-03-01,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10222,Philadelphia-UPenn
2026-03-02,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00223,Boston-DanaFarber
2026-03-02,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00224,Boston-BWH
2026-03-02,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00225,Boston-Children
2026-03-02,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00226,Boston-MGH
2026-03-02,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00227,Boston-Children
2026-03-02,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10228,Philadelphia-UPenn
2026-03-02,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10229,Philadelphia-CHOP
2026-03-02,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10230,Philadelphia-CHOP
2026-03-02,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10231,Philadelphia-Jefferson
2026-03-02,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10232,Philadelphia-UPenn
2026-03-03,Day0,1,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00233,Boston-Children
2026-03-03,Day0,1,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00234,Boston-MGH
2026-03-03,Day0,1,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00235,Boston-DanaFarber
2026-03-03,Day0,1,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00236,Boston-Children
2026-03-03,Day0,1,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00237,Boston-BWH
2026-03-03,Day0,1,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00238,Boston-MGH
2026-03-03,Day0,1,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00239,Boston-BWH
2026-03-03,Day0,1,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00240,Boston-BWH
2026-03-03,Day0,1,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00241,Boston-Children
2026-03-03,Day0,1,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00242,Boston-DanaFarber
